Classifier,Accuracy,Precision,Recall,F1 Score
VotingClassifier,0.5727272727272728,0.5910075839653304,0.5837487537387837,0.5675811308129809
Classifier,Accuracy,Precision,Recall,F1 Score
VotingClassifier,0.8818181818181818,0.8824021411843426,0.8798604187437686,0.8808333333333334
